1.6887e-13,-1.9652e-13,-3.3128,2.5886e-13,-2.9957e-13,-2.8265
1.7148e-13,-1.9953e-13,-3.3411,2.6183e-13,-3.0298e-13,-2.8384
1.7411e-13,-2.0257e-13,-3.3696,2.6482e-13,-3.0641e-13,-2.8502
1.7677e-13,-2.0565e-13,-3.3981,2.6784e-13,-3.0987e-13,-2.8621
1.7946e-13,-2.0876e-13,-3.4268,2.7087e-13,-3.1335e-13,-2.8739
1.8218e-13,-2.1191e-13,-3.4556,2.7393e-13,-3.1686e-13,-2.8857
1.8493e-13,-2.1509e-13,-3.4845,2.7701e-13,-3.204e-13,-2.8974
1.8771e-13,-2.1831e-13,-3.5136,2.8011e-13,-3.2396e-13,-2.9092
1.9052e-13,-2.2157e-13,-3.5427,2.8323e-13,-3.2754e-13,-2.9209
1.9337e-13,-2.2486e-13,-3.572,2.8638e-13,-3.3115e-13,-2.9325
1.9625e-13,-2.2818e-13,-3.6014,2.8955e-13,-3.3479e-13,-2.9441
1.9915e-13,-2.3154e-13,-3.6309,2.9274e-13,-3.3845e-13,-2.9557
2.0209e-13,-2.3494e-13,-3.6605,2.9595e-13,-3.4213e-13,-2.9673
2.0507e-13,-2.3838e-13,-3.6902,2.9919e-13,-3.4585e-13,-2.9788
2.0807e-13,-2.4185e-13,-3.7201,3.0245e-13,-3.4958e-13,-2.9903
2.1111e-13,-2.4536e-13,-3.75,3.0573e-13,-3.5335e-13,-3.0018
2.1418e-13,-2.4891e-13,-3.7801,3.0903e-13,-3.5714e-13,-3.0132
2.1728e-13,-2.525e-13,-3.8103,3.1236e-13,-3.6095e-13,-3.0246
2.2042e-13,-2.5612e-13,-3.8406,3.1571e-13,-3.6479e-13,-3.0359
2.2359e-13,-2.5979e-13,-3.871,3.1909e-13,-3.6866e-13,-3.0472
2.268e-13,-2.6349e-13,-3.9015,3.2248e-13,-3.7255e-13,-3.0585
2.3003e-13,-2.6723e-13,-3.9322,3.259e-13,-3.7647e-13,-3.0698
2.3331e-13,-2.7101e-13,-3.9629,3.2935e-13,-3.8042e-13,-3.081
2.3661e-13,-2.7483e-13,-3.9938,3.3281e-13,-3.8439e-13,-3.0921
2.3996e-13,-2.7869e-13,-4.0248,3.363e-13,-3.8839e-13,-3.1033
2.4333e-13,-2.8259e-13,-4.0559,3.3981e-13,-3.9242e-13,-3.1143
2.4675e-13,-2.8653e-13,-4.0871,3.4335e-13,-3.9647e-13,-3.1254
2.5019e-13,-2.9051e-13,-4.1184,3.4691e-13,-4.0055e-13,-3.1364
2.5368e-13,-2.9454e-13,-4.1498,3.5049e-13,-4.0465e-13,-3.1474
2.572e-13,-2.986e-13,-4.1813,3.541e-13,-4.0878e-13,-3.1583
2.6075e-13,-3.027e-13,-4.2129,3.5773e-13,-4.1294e-13,-3.1692
2.6434e-13,-3.0685e-13,-4.2447,3.6138e-13,-4.1713e-13,-3.18
2.6797e-13,-3.1104e-13,-4.2765,3.6506e-13,-4.2134e-13,-3.1909
2.7164e-13,-3.1527e-13,-4.3085,3.6876e-13,-4.2558e-13,-3.2016
2.7534e-13,-3.1954e-13,-4.3406,3.7249e-13,-4.2984e-13,-3.2123
2.7908e-13,-3.2386e-13,-4.3728,3.7623e-13,-4.3414e-13,-3.223
2.8286e-13,-3.2822e-13,-4.405,3.8001e-13,-4.3846e-13,-3.2337
2.8667e-13,-3.3262e-13,-4.4374,3.838e-13,-4.4281e-13,-3.2443
2.9053e-13,-3.3706e-13,-4.4699,3.8762e-13,-4.4718e-13,-3.2548
2.9442e-13,-3.4155e-13,-4.5025,3.9147e-13,-4.5158e-13,-3.2653
2.9835e-13,-3.4609e-13,-4.5352,3.9534e-13,-4.5601e-13,-3.2758
3.0232e-13,-3.5066e-13,-4.568,3.9923e-13,-4.6047e-13,-3.2862
3.0632e-13,-3.5529e-13,-4.601,4.0315e-13,-4.6495e-13,-3.2966
3.1037e-13,-3.5995e-13,-4.634,4.0709e-13,-4.6946e-13,-3.3069
